,name,context,code,red,green,blue
1870,red,wait little time reply person present lean man close hair loose horsey looking clothes drinking bad whisky smoking,"(255, 0, 0)",255,0,0
1871,red,age mr boulnois lives understand yards road said hai man removing cigar shall passing minute going,"(255, 0, 0)",255,0,0
1872,red,needless name think go without smash said young man hair getting shaking old boulnois may squa may square bu,"(255, 0, 0)",255,0,0
1873,red,like hare bent look seen close quarters rather showy look big jewels hilt guard little dubious drops upon blad,"(255, 0, 0)",255,0,0
1874,red,howy look big jewels hilt guard little dubious drops upon blade dubious looked round wildly direction,"(255, 0, 0)",255,0,0
1875,red,already grizzled seen thousand public portraits sir claude champion wild figure reeled instant sundial next rolled steep bank lay,"(255, 0, 0)",255,0,0
1876,red,f romeo juliet course tight crimson suit part play long stain bank man rolled part play r,"(255, 0, 0)",255,0,0
1877,red,keeping appointments moonlight discolou everything dalroy hair wan face looked much white pale green morbid impressionism must,"(255, 0, 0)",255,0,0
1878,red,ask crime committed evening boulnois looked steadily bar began show across broad brow seemed like one discovering embarrassment th,"(255, 0, 0)",255,0,0
1879,red,cience never quite certain things like said father brown still looking budding branches head difficulty definition,"(255, 0, 0)",255,0,0
1880,red,two poets saffron park suburb saffron park lay sunset side london ragged cloud sunset built bright brick throughout sky line,"(255, 0, 0)",255,0,0
1881,red,pleasant place quite indisputable stranger looked first time quaint houses could think oddly shaped people must could fit w,"(255, 0, 0)",255,0,0
1882,red,ry woman ever pays listening talking mr lucian gregory hai poet really sense man worth listening even one laughed,"(255, 0, 0)",255,0,0
1883,red,oddity appearance worked phrase goes worth dark hair parted middle literally like woman curved slow curls vi,"(255, 0, 0)",255,0,0
1884,red,towards west whole grew past description transparent passionate last hot plumes cove sun like something good seen whole close,"(255, 0, 0)",255,0,0
1885,red,marked first appearance place second poet saffron park long time hai revolutionary reigned without rival upon night sunset,"(255, 0, 0)",255,0,0
1886,red,third party group gregory sister rosamond brother braids hair kindlier face underneath laughed mixture admiration disappro,"(255, 0, 0)",255,0,0
1887,red,nquest indeed victoria victory adam gregory wagged heavy head slow sad smile even said poets always ask question,"(255, 0, 0)",255,0,0
1888,red,pardon said syme grimly forgot abolished conventions first time patch appea gregory forehead expect said revolutionise,"(255, 0, 0)",255,0,0
1889,red,bull eyes blinked suddenly like angry lion one could almost fancy mane rose think said dangerous voice serious abou,"(255, 0, 0)",255,0,0
1890,red,moving tiny tune beyond world sta talked girl hair amused face seemed minutes feeling groups,"(255, 0, 0)",255,0,0
1891,red,music mad adventures afterwards glory strange hair ran like thread dark ill drawn tapestries night followed impr,"(255, 0, 0)",255,0,0
1892,red,came abrupt bump bottom gregory threw open pair doors let subterranean light syme still smoking one leg thrown turn,"(255, 0, 0)",255,0,0
1893,red,turned yellow hair gregory led low vaulted passage end light enormous crimson lantern nearly big fireplace fixed small bu,"(255, 0, 0)",255,0,0
1894,red,gregory gave promise came place promise would keep hot pincers would give safety little promise kind,"(255, 0, 0)",255,0,0
1895,red,rose amid great rumble applause face deadly pale contrast queer hair looked almost scarlet smiling altogether ease made mind,"(255, 0, 0)",255,0,0
1896,red,theatre close opening lay dark dwarfish steam launch like baby dragon one eye almost act stepping board gabriel syme turned gaping gregory,"(255, 0, 0)",255,0,0
1897,red,e quixotic ca otherwise walked embankment dark sunset river reflected sky reflected anger sky inde,"(255, 0, 0)",255,0,0
1898,red,c ca otherwise walked embankment dark sunset river reflected sky reflected anger sky indeed swart,"(255, 0, 0)",255,0,0
1899,red,therwise walked embankment dark sunset river reflected sky reflected anger sky indeed swarthy light th,"(255, 0, 0)",255,0,0
1900,red,said sharply fellows would call end world good evening look bloody sun bloody river tell literally human blood spilt shinin,"(255, 0, 0)",255,0,0
1901,red,conventional clad silk hat frock coat formal type fashion flower buttonhole syme drew nearer step step even move hair,"(255, 0, 0)",255,0,0
1902,red,black deep blue gloom thickness beard dark mouth showed sensual scornful whatever frenchman might jew,"(255, 0, 0)",255,0,0
1903,red,ol bridegroom brilliancy morning dress express painful contrast flower button hole showed face literally discolou like lead,"(255, 0, 0)",255,0,0
1904,red,one finger ripped whole shaggy head covering emerging thin hair pale pert face hot added justice say sa,"(255, 0, 0)",255,0,0
1905,red,alf minutes discomfort discomfort dwell good day mind step hai detective masqueraded gogol rose feet without word walked,"(255, 0, 0)",255,0,0
1906,red,ant lunch partook reflectively four small quaint courses drank half bottle wine ended black coffee black cigar still thinking taken seat,"(255, 0, 0)",255,0,0
1907,red,dark dome st paul smoky sinister colours colours sickly green dead decaying bronze bright enough emphasise solid whiteness snow,"(255, 0, 0)",255,0,0
1908,red,landing last window showed harsh white dawn edged banks kind coarse like clay cloud ente dr bull bare garret full,"(255, 0, 0)",255,0,0
1909,red,last window showed harsh white dawn edged banks kind coarse like clay cloud ente dr bull bare garret full light syme,"(255, 0, 0)",255,0,0
1910,red,owed harsh white dawn edged banks kind coarse like clay cloud ente dr bull bare garret full light syme haun,"(255, 0, 0)",255,0,0
1911,red,e french revolution black outline guillotine heavy white morning dr bull white shirt black breeches cropped,"(255, 0, 0)",255,0,0
1912,red,syme said poet retorted dead man syme gone quite yellow hair eyes burning feverishly said intuition,"(255, 0, 0)",255,0,0
1913,red,nion disdained reply yet tapped syme positive passionate hair beautiful woman professor continuing speech middle sy,"(255, 0, 0)",255,0,0
1914,red,n two companions solemn frenchmen frock coats silk hats one rosette legion honour evidently people solid social position besides bla,"(255, 0, 0)",255,0,0
1915,red,said syme gestures explanation insulted cried gentleman rosette oh said syme recklessly insulted mother insult,"(255, 0, 0)",255,0,0
1916,red,girl black hair well said syme indignantly aunt seems said simply seeking pretext insult mar,"(255, 0, 0)",255,0,0
1917,red,stood fresh flowers springing breaking blossom meadow flowers blood burning gold blue fulfilling whole pageant spring whenever eyes st,"(255, 0, 0)",255,0,0
1918,red,human things story chinese lanterns saffron park girl hair garden honest beer swilling sailors dock loyal comp,"(255, 0, 0)",255,0,0
1919,red,e black tuft beard wriggled round round like restless living thing face white moustache colonel ducroix earnest consultation yes g,"(255, 0, 0)",255,0,0
1920,red,ctant elbow identical young man five days marched council thin hair pale face first sham anarchists exposed w,"(255, 0, 0)",255,0,0
1921,red,exact colour purple shadows man face exact colour brown golden sky show us place syme said briefly without word man,"(255, 0, 0)",255,0,0
1922,red,nd doubt dr bull last day creation wore coat cove heraldic animals gold crest man rampant lay back chair broad smile pic,"(255, 0, 0)",255,0,0
1923,red,face broad almost ape like face old friend gregory rank hair insulting smile gregory gasped syme half rising seat,"(255, 0, 0)",255,0,0
1924,red,rokenly without sequence oh unhappy man cried try happy hair like sister hair like flames shall burn world said gregor,"(255, 0, 0)",255,0,0
1925,red,h unhappy man cried try happy hair like sister hair like flames shall burn world said gregory thought hated everything,"(255, 0, 0)",255,0,0
1926,red,man cried try happy hair like sister hair like flames shall burn world said gregory thought hated everything commo,"(255, 0, 0)",255,0,0
1927,red,sy conversational companion companion part recent drama hai poet gregory walking like old friends middle conversa,"(255, 0, 0)",255,0,0
1928,red,sky syme felt simple surprise saw rising round sides road irregular buildings saffron park idea walked near london wal,"(255, 0, 0)",255,0,0
1929,red,outside fenced garden saw sister gregory girl gold hair cutting lilac breakfast great unconscious gravity girl,"(255, 0, 0)",255,0,0
1930,red,returning home evening walk stopped gate churchyard look light setting sun cast upon window church ladies standing,"(255, 0, 0)",255,0,0
1931,red,n newly cut broken tobacco pipe mouth head wrapped two large blue handkerchiefs crooked corners hanging far back neck,"(255, 0, 0)",255,0,0
1932,red,trying pull latch opened came lazy lawrence boy jacket cock arm started got middle stable,"(255, 0, 0)",255,0,0
1933,red,ried one boy farmer striding along dragged another latter jacket little jem immediately recollected scarcely da lift eyes look,"(255, 0, 0)",255,0,0
1934,red,le speak got queen square three clock door opened large faced man blue coat scarlet waistcoat felt afraid give message,"(255, 0, 0)",255,0,0
1935,red,cky time door half open could avoid seeing felix drinking bumper liquor could help suspecting wine decanter usually,"(255, 0, 0)",255,0,0
1936,red,bad habits every day drinking became necessary health ruined pimpled bloated face emaciated legs swelled diseased body appea victi,"(255, 0, 0)",255,0,0
1937,red,crying maid fearing mistress would angry bell eyes dinner time consented show basket pretty let,"(255, 0, 0)",255,0,0
1938,red,shall late indeed said hal surely looked long enough ben blue window thinking colou shadows said ben show,"(255, 0, 0)",255,0,0
1939,red,imagination papa said patty go hill much mud must take care pick way nicely must hold frock desi,"(255, 0, 0)",255,0,0
1940,red,famous horse woman sat admiration beholders puddle clay water spot ladyship uniform habit sufferer accident,"(255, 0, 0)",255,0,0
1941,red,ot slipped fell prostrate green white uniform treacherous bed mud companions halted upon top hill stood laughing spectators h,"(255, 0, 0)",255,0,0
1942,red,hastened assistance dragged poor hal deplorable spectacle mud obliging mistress lodging house soon understood young gentlem,"(255, 0, 0)",255,0,0
1943,red,easy matter get coat however hal see splashes spite operations visible upon shoulders u,"(255, 0, 0)",255,0,0
1944,red,one archers indeed see green white uniform white uniform mean said man addressed people,"(255, 0, 0)",255,0,0
1945,red,brushes see sides tumbler manner colours oh mixed blue green yellow show marianne colours mixed together make white,"(255, 0, 0)",255,0,0
1946,red,issing well come along dry eyes go dear come presently keep place next,"(255, 0, 0)",255,0,0
1947,red,rits loved leonora young judges signify choice putting white shell vase prepa purpose cecilia colour leonora,"(255, 0, 0)",255,0,0
1948,red,e putting white shell vase prepa purpose cecilia colour leonora white morning nothing seen shells nothing talked,"(255, 0, 0)",255,0,0
1949,red,gratefully take shell shall value long live one wish show love give cecilia know,"(255, 0, 0)",255,0,0
1950,red,etter commissioned however said mrs villars give shell find box cecilia started turned pale death wa,"(255, 0, 0)",255,0,0
1951,red,workmen clea away earth lava encrusted columns white marble flights steps seen different places ruins,"(255, 0, 0)",255,0,0
1952,red,seeing favourite tree robbed promised pleasure giving apples grandchildren birthday however looked tree sorrow rather,"(255, 0, 0)",255,0,0
1953,red,rupted paul know good way finding remember dark green chaise wheels remember read innkeeper name upon chaise john nelson,"(255, 0, 0)",255,0,0
1954,red,aid paul stay minutes look amongst chaises one dark green chaise wheels mr john nelson name written upon says da,"(255, 0, 0)",255,0,0
1955,red,e crossed harpoons looked expensive jolly bright windows sword fish inn came fervent rays seemed melted,"(255, 0, 0)",255,0,0
1956,red,yet would keep tempestuous euroclydon euroclydon says old dives silken wrapper der one afterwards pooh pooh fine frosty night,"(255, 0, 0)",255,0,0
1957,red,thrown aside creation final day women new bedford bloom like roses roses bloom summer whereas fine carnation cheeks perennial,"(255, 0, 0)",255,0,0
1958,red,rom boat sea wife whaling captain provided chapel handsome pair worsted man ropes ladder nicely headed stained mah,"(255, 0, 0)",255,0,0
1959,red,illinois look wondrous traditional story island settled men thus goes legend olden times eagle swooped upon new england coast,"(255, 0, 0)",255,0,0
1960,red,eckled woman yellow hair yellow gown standing porch inn dull lamp swinging looked much like inju eye carrying brisk scolding wit,"(255, 0, 0)",255,0,0
1961,red,bone ye spring say ye spring quohog spring thou chap whiskers spring scotch cap spring thou green pants spring say ye,"(255, 0, 0)",255,0,0
1962,red,rly promontory martha vineyard still exists last remnant village men long supplied neighboring island nantucket many daring ha,"(255, 0, 0)",255,0,0
1963,red,nt holiday weather came seemed gradually charm mood cheeked dancing girls april may trip home wintry misanthropic woods even,"(255, 0, 0)",255,0,0
1964,red,sharks audacious seas may give ear words tornado brow eyes murder foam glued lips ahab leaped prey meanwhile boats tore,"(255, 0, 0)",255,0,0
1965,red,underings naval victories intervals yield beaches wild barbarians whose painted faces flash peltry wigwams leagues leagues flanked ancien,"(255, 0, 0)",255,0,0
1966,red,nd lakeman went forward panting sat windlass face fiery eyes bloodshot wiping profuse sweat brow cozening fiend wa,"(255, 0, 0)",255,0,0
1967,red,days along green turfed flowery nile indolently floats openly toying cheeked cleopatra ripening apricot thigh upon sunny deck ashore effe,"(255, 0, 0)",255,0,0
1968,red,whale free distance moby dick rose tatters radney woollen shirt caught teeth destroyed four boats gave chase bu,"(255, 0, 0)",255,0,0
1969,red,ing way whale horrible wallow ranging another fling tide pou sides monster like brooks hill tormented body rolled,"(255, 0, 0)",255,0,0
1970,red,n sea sent back reflection every face glowed like men jet jet white smoke agonizingly shot spiracle,"(255, 0, 0)",255,0,0
1971,red,hole sharp cracking agonized respirations last gush gush clotted gore purple lees wine shot frighted air falling b,"(255, 0, 0)",255,0,0
1972,red,spirations last gush gush clotted gore purple lees wine shot frighted air falling back ran dripping motionless fla,"(255, 0, 0)",255,0,0
1973,red,rks seen longingly gazing ship decks like hungry dogs round table meat carved ready bolt every killed man tossed though,"(255, 0, 0)",255,0,0
1974,red,emed shamble every sailor butcher would thought offering ten thousand oxen sea gods first place enormous cutting tackles among ponderous,"(255, 0, 0)",255,0,0
1975,red,dogger cried stubb pull men like fifty thousand line battle ship loads hai devils ye say tashtego man snap spine two,"(255, 0, 0)",255,0,0
1976,red,distance quivers life spot whale instead sparkling water spouts blood drove spigot cried stubb tis july immortal fourth,"(255, 0, 0)",255,0,0
1977,red,rojecting whole terminating symmetrical folded bulb bright colour upon head boards large gilt letters read bouton de rose rose butt,"(255, 0, 0)",255,0,0
1978,red,n mounted deck queer scene presented sailors tasselled caps worsted getting heavy tackles readiness whales worked rather slo,"(255, 0, 0)",255,0,0
1979,red,licate looking man sea captain large whiskers moustache however wore cotton velvet vest watch seals side gentleman stubb politely,"(255, 0, 0)",255,0,0
1980,red,served sea sofa lounged watch otherwise employed looking heat fire till eyes felt scorched heads tawny features,"(255, 0, 0)",255,0,0
1981,red,nd howled sea leaped ship groaned dived yet steadfastly shot hell blackness sea night scornfully champed,"(255, 0, 0)",255,0,0
1982,red,crew sir right partnership supplies muscle part makes fierce flame aye sir must white heat kind fine work um,"(255, 0, 0)",255,0,0
1983,red,l last perth withdrawing iron fire began hammering upon anvil mass sending sparks thick hovering flights flew close ahab,"(255, 0, 0)",255,0,0
1984,red,us pointing prow home three men mast head wore long streamers narrow bunting hats stern whale boat suspended bottom hanging,"(255, 0, 0)",255,0,0
1985,red,could lucifers get afire drenching spray little man pretty hair get afire shake aquarius water bea,"(255, 0, 0)",255,0,0
1986,red,first time ahab perched aloft ere ten minutes one billed savage sea hawks often fly incommodiously close round manned mast heads,"(255, 0, 0)",255,0,0
1987,red,ho drive hawk see pecks tears vane pointing flag flying main truck ha soars away old man se,"(255, 0, 0)",255,0,0
1988,red,one beholding instant tashtego mast head hammer remained suspended hand flag half wrapping plaid streamed straight,"(255, 0, 0)",255,0,0
1989,red,mouldy salted death though cherries cherries cherries oh flask one cherry ere die cherries wish grow oh stubb hope,"(255, 0, 0)",255,0,0
1990,red,th ironical coincidings destroying billows almost touched instant arm hammer hove backwardly uplifted open air act nailing flag fas,"(255, 0, 0)",255,0,0
1991,red,fiery surge precipice heaven received us falling thunder winged lightning impetuous rage perhaps hath spent shafts ceases bellow,"(255, 0, 0)",255,0,0
1992,red,old rage plunge us flames intermitted vengeance arm right hand plague us stores opened firmament hell,"(255, 0, 0)",255,0,0
1993,red,road heaven star paved thus spake angelick squadron bright turned fiery sharpening mooned horns phalanx began hem round ported spears,"(255, 0, 0)",255,0,0
1994,red,diance virtual immediate touch angel smile glowed celestial rosy love proper hue answe let suffice thee thou knowest us happy without l,"(255, 0, 0)",255,0,0
1995,red,bowes besmeare swords walke forth euen market place wauing weapons heads let cry peace freedome liberty cassi stoop,"(255, 0, 0)",255,0,0
1996,red,ambitious found deere abide poore soule eyes fire weeping nobler man rome antony marke,"(255, 0, 0)",255,0,0
1997,red,hat hee titin messala cassius setting sunne thy rayes thou doest sinke night blood cassius day set sunne rome,"(255, 0, 0)",255,0,0
1998,red,cassius setting sunne thy rayes thou doest sinke night blood cassius day set sunne rome set day gone clowds dewes dang,"(255, 0, 0)",255,0,0
1999,red,lookt frowningly hor countenance sorrow anger ham pale hor nay pale ham fixt eyes vpon hor constantly ham would ha,"(255, 0, 0)",255,0,0
2000,red,ought great power thereof may giue thee sense since yet thy cicatrice lookes raw danish sword thy free awe payes homage vs thou maist coldly set soue,"(255, 0, 0)",255,0,0
2001,red,vnion heere follow mother king dyes laer iustly seru poyson temp himselfe exchange forgiuenesse noble hamlet mine fathers death come v,"(255, 0, 0)",255,0,0
2002,red,ten thousand macb geese villaine ser souldiers sir macb go pricke thy face ouer thy feare thou lilly liuer boy soldiers patch death thy soule linnen,"(255, 0, 0)",255,0,0
2003,red,f states harbinge glad sublime past pronounce air holds aborigines aborigines leaving natural breaths sounds rain winds calls,"(255, 0, 0)",255,0,0
2004,red,ge glad sublime past pronounce air holds aborigines aborigines leaving natural breaths sounds rain winds calls birds animals,"(255, 0, 0)",255,0,0
2005,red,old mothers darker colorless beards old men dark come faint roofs mouths perceive many uttering tongues perceive co,"(255, 0, 0)",255,0,0
2006,red,e gauze look long time silently brush away flies hand youngster faced girl turn aside bushy hill peeringly view top suicide spra,"(255, 0, 0)",255,0,0
2007,red,er kettle saw marriage trapper open air far west bride girl father friends sat near cross legged dumbly smoking moccasins,"(255, 0, 0)",255,0,0
2008,red,ise together slowly circle around believe wing purposes acknowledge yellow white playing within consider green violet tufted crown intenti,"(255, 0, 0)",255,0,0
2009,red,dland worry sentries desert every part left helpless marauder come headland witness assist given trai,"(255, 0, 0)",255,0,0
2010,red,e brown mash sucking juice straw apple peelings wanting kisses fruit find musters beach parties friendly bees huskings house raisings,"(255, 0, 0)",255,0,0
2011,red,clear beams away tenderly lift forth lie night air shirt pervading hush sake painless lie exhausted unhappy,"(255, 0, 0)",255,0,0
2012,red,curses roar plaudits well aim shots ambulanza slowly passing trailing drip workmen searching damages making indispensable repairs fall grenades thro,"(255, 0, 0)",255,0,0
2013,red,three lusty angels shirts bagg waists snag tooth hostler hair eeming sins past come selling possesses traveling foot fee lawyer,"(255, 0, 0)",255,0,0
2014,red,head baffling brain makings heroes examine limbs black white cunning tendon nerve shall stript may see,"(255, 0, 0)",255,0,0
2015,red,legs wonders within yet within runs blood old blood running blood swells jets heart passions desires reachings aspi,"(255, 0, 0)",255,0,0
2016,red,beauty waist thence hips thence downward toward knees thin jellies within within bones marrow bones exquisite realizati,"(255, 0, 0)",255,0,0
2017,red,hillside whiten blossoms mountain ash late autumn hues yellow drab purple light dark green rich coverlet grass animals,"(255, 0, 0)",255,0,0
2018,red,pulse pounding palms trembling encircling fingers young man color ashamed angry souse upon lover sea lie willing naked merr,"(255, 0, 0)",255,0,0
2019,red,forehead lips breast within conceal press forth drops confession drops stain every page stain every song sing every word say bloody,"(255, 0, 0)",255,0,0
2020,red,spirituality dwarf kamtschatkan greenlander lapp austral negro naked sooty protrusive lip groveling seeking food caffre berber soudanese,"(255, 0, 0)",255,0,0
2021,red,burning high glaringly night casting flicker black contrasted wild yellow light tops houses clefts streets,"(255, 0, 0)",255,0,0
2022,red,sunset burn high fires foundry chimneys cast black shadows nightfall cast yellow light tops houses appearances henceforth indicate yo,"(255, 0, 0)",255,0,0
2023,red,carolinas large black buzzard floating slowly high beyond tree tops cedar festoon tylandria pines cypresses growing white sand spr,"(255, 0, 0)",255,0,0
2024,red,bowels drawn wooded flesh metal bone limb one lip one gray blue leaf heat grown helve produced little seed sown resting grass amid upon l,"(255, 0, 0)",255,0,0
2025,red,en served dead see european headsman stands mask clothed huge legs strong naked arms leans ponderous axe slaughter,"(255, 0, 0)",255,0,0
2026,red,ities west joining master tongue bore part wan asia fetiches europe old dynastic slaughter house area murder plots thrones scent,"(255, 0, 0)",255,0,0
2027,red,arrears vengeance hence sign salute sea deny terrible birth baptism remember little voice heard wailing wait perfect tr,"(255, 0, 0)",255,0,0
2028,red,g swirl spray watchful firm advancing distance wreck signal flaring slush sand beach tireless till daylight wending steadily slowly,"(255, 0, 0)",255,0,0
2029,red,form scarlet folds whose face eyes none may see robes robes lifted arm one finger crook pointed high top like head sna,"(255, 0, 0)",255,0,0
2030,red,stones silent cannons soon cease silence soon unlimber begin business mutter preparation determin arming hospital service,"(255, 0, 0)",255,0,0
2031,red,h valued toil envied earth poet fresh rosy sun mounting high floats sea distant blue careering channels,"(255, 0, 0)",255,0,0
2032,red,south floating buoyant milk white foam waters sea sun wind girlish laughter immense wind strengthens,"(255, 0, 0)",255,0,0
2033,red,yet peace peace chanted peace drum war mine war war song streets city centenarian story volunteer,"(255, 0, 0)",255,0,0
2034,red,w whole battle one brigade early forenoon order forward engage coats brigade tell steadily march long well stood,"(255, 0, 0)",255,0,0
2035,red,black lit moving candles lamps one great pitchy torch stationary wild flame clouds smoke crowds groups forms vaguely see floor,"(255, 0, 0)",255,0,0
2036,red,e splendid silent sun beams full dazzling give autumnal fruit ripe orchard give field unmow grass grows give arbor give,"(255, 0, 0)",255,0,0
2037,red,valry moving hither thither falling dying heed wounded dripping heed rear hobbling grime heat rush aide de camps galloping,"(255, 0, 0)",255,0,0
2038,red,fateful woman blear hardly human wag head turban bound yellow green things strange marvelous see seen youth pertains,"(255, 0, 0)",255,0,0
2039,red,evenly lightly rising falling steps keep time spirit hours knew hectic one day pale death next day touch mouth ere depart press lips close leav,"(255, 0, 0)",255,0,0
2040,red,steady keel vessel grim daring heart heart heart bleeding drops deck captain lies fallen cold dead captain captain rise,"(255, 0, 0)",255,0,0
2041,red,f real things old times present times surrounding found shores islands tribes aborigines weather beaten vessels landings settlements embryo stature muscle,"(255, 0, 0)",255,0,0
2042,red,melt disappear exult lands victorious lands victory shuddering fields hence victory melt melt away ye armies disperse ye b,"(255, 0, 0)",255,0,0
2043,red,stretching cycles years early lilacs became part child grass white morning glories white clover song phoebe bird third,"(255, 0, 0)",255,0,0
2044,red,lilacs became part child grass white morning glories white clover song phoebe bird third month lambs sow pink f,"(255, 0, 0)",255,0,0
2045,red,marriage march lips love hearts lovers fill brim love flush cheeks perfumes cortege swarming full friendly faces young old,"(255, 0, 0)",255,0,0
2046,red,eluding hold known mounting heaven lofty dazzling towers pinnacled roses burnish gold towers fables immortal fashion mortal dreams,"(255, 0, 0)",255,0,0
2047,red,fields strong mountains land prairies gray rocks morning clouds rain snows day night passage sun moon sta,"(255, 0, 0)",255,0,0
2048,red,unning eddies would dash head foremost rocks ruffianly trickled waves kill courageous giant kill prime mid,"(255, 0, 0)",255,0,0
2049,red,ether nearly grown girl living home parents old homestead squaw came one breakfast time old homestead back carried bundle rushes,"(255, 0, 0)",255,0,0
2050,red,food work give gave remembrance fondness squaw staid forenoon toward middle afternoon went away mother,"(255, 0, 0)",255,0,0
2051,red,e watch many month remember many winter many summer squaw never came heard show summer softness contact,"(255, 0, 0)",255,0,0
2052,red,awyers jury audience laugher weeper dancer midnight widow squaw consumptive erysipalite idiot wrong antipodes,"(255, 0, 0)",255,0,0
2053,red,show descent master word spoken except one white black deific house ovum comes forth thousand ye,"(255, 0, 0)",255,0,0
2054,red,e hardy life weave yet soldier strong full great campaigns come weave blood weave sinews like ropes senses sight weave weave lasting sure weave day,"(255, 0, 0)",255,0,0
2055,red,purple hills deathless grass noiseless soft green blood roses blooming perfume book mine blood roses lave subtly waters eve,"(255, 0, 0)",255,0,0
2056,red,eless soft green blood roses blooming perfume book mine blood roses lave subtly waters every line potomac give spring clos,"(255, 0, 0)",255,0,0
2057,red,platte canyon colorado spirit form scene tumbled rock piles grim reckless heaven ambitious peaks gorges turbulent clear streams naked,"(255, 0, 0)",255,0,0
2058,red,roll wheel button xml code tree causes page vanish dom inspector persistent paint problem close window early click ok options dialog manually typing,"(255, 0, 0)",255,0,0
2059,red,unnecessary security warning upon form submittal using https javascript title cursive sra salaa transparent flash opening links applications hangs parts f,"(255, 0, 0)",255,0,0
2060,red,otating homepage bookmarks deleted internet explorer failure startup window displaying debug message bypasses popup login direct access denied opening sidebar throws,"(255, 0, 0)",255,0,0
2061,red,erby holy shit going overheard tomorrow bike guy hey girl really like hair chick yeah dye like nearly much like,"(255, 0, 0)",255,0,0
2062,red,eat teen girl like intellectual popcorn drunk guy hey hey girl shirt prettiest girl whole train look read guy,"(255, 0, 0)",255,0,0
2063,red,u ate wan na work dude like saying ninjas blue ninjas green ninjas obviously black ninjas dude hell would,"(255, 0, 0)",255,0,0
2064,red,crazy guy course human sacrifice yup human sacrifice bouncing balls guy cell want make sure kill chick,"(255, 0, 0)",255,0,0
2065,red,live upper west side bike guy hey jaywalker jaywalker light supposed cross street jaywalker get way everybody,"(255, 0, 0)",255,0,0
2066,red,guy either dog girlfriend ca afford queer hey looking really good gon na next color living room walls like g,"(255, 0, 0)",255,0,0
2067,red,imagine black would feel invisible suit wear bright underwear birthday party year teen girl cell want take,"(255, 0, 0)",255,0,0
2068,red,ow know fuckin eyes woman ca date thing eye guy cell buying fish gave evil eye vendor guy,"(255, 0, 0)",255,0,0
2069,red,breathe guy dropped pound weight baby toe baby toe mad shit hurt could act like hurt gym know man,"(255, 0, 0)",255,0,0
2070,red,take bags small children conductor train dispatcher given us signal thank patience minutes shall conductor hello ho,"(255, 0, 0)",255,0,0
2071,red,ca remember name looked like says remember bra tween girl never worry fucking honey chick realize,"(255, 0, 0)",255,0,0
2072,red,nd look like lady look taking percocet drinking wine lady think call napa valley speedball little girl po,"(255, 0, 0)",255,0,0
2073,red,suede girl wow girl came pick big stain said fuck like looked du,"(255, 0, 0)",255,0,0
2074,red,edge speedos pitiful case want visualize speedos hot drunk guy smile work times,"(255, 0, 0)",255,0,0
2075,red,move late daddy waiting us hotel guy hey hey shortie hair hey talkin girl yeah ignoring guy dude,"(255, 0, 0)",255,0,0
2076,red,one friend wannabe fashionista cell yeah walk carpet feet trashed much walking actually,"(255, 0, 0)",255,0,0
2077,red,hasing argh harlem argh would kids buy little jackets cuts beer money got running house,"(255, 0, 0)",255,0,0
2078,red,l gon na say teen girl yeah guy man wrong eye guy nah man ti guy ti one eye girl,"(255, 0, 0)",255,0,0
2079,red,hy russian driver know light yellow know green go stop yellow go faster cop sure absolutely girl gross man eating white cas,"(255, 0, 0)",255,0,0
2080,red,everybody says elliott ghettomama son favorite color used father blood gotten blue fat,"(255, 0, 0)",255,0,0
2081,red,r frat boy yes dude frat boy oh queer clerk sort points forehead chick clerk um well actually kinda queer clerk yea,"(255, 0, 0)",255,0,0
2082,red,changed last year new york know like sex lot people girl leather pants cell yeah bring leather outfit otherwise wo ge,"(255, 0, 0)",255,0,0
2083,red,se punk rock employee yeah could hit head fucking rock girl lacy tank top black bra pants tattoo cell,"(255, 0, 0)",255,0,0
2084,red,ave baby eight months preggers high chick look paint toenails made comment guy good girls selling,"(255, 0, 0)",255,0,0
2085,red,black dude stop signs like know new york got big stop signs california written floor ghetto girl yeah,"(255, 0, 0)",255,0,0
2086,red,ing shoulder elizabeth drops bouquet manacles escorted coats elizabeth swann elizabeth runs elizabeth swann hap,"(255, 0, 0)",255,0,0
2087,red,dtoe honest cm kg clean cut intelligent natur ist seeks petite open minded hd brunette asian eurasian welcome home bch drives fship poss rship wltm sincere,"(255, 0, 0)",255,0,0
2088,red,th sign problems plague wines vintage top lovely bright crisp fruits excellent concentration balance great fruit bone dry lovely village w,"(255, 0, 0)",255,0,0
2089,red,rians vegans unlike labelling wine contrived good balance good fruit depth probably improve years age way mouve,"(255, 0, 0)",255,0,0
2090,red,ampenois chardonnay pinot idiosynchratic wine touch pink wine aromas like try least top nebbiolo barbera blend quite heavily,"(255, 0, 0)",255,0,0
2091,red,ok mickey mouse body board good warm argentina drinking fairly young simple rather unbalanced shiraz vibrancy,"(255, 0, 0)",255,0,0
2092,red,white bread pleasant finish good slightly sicky edge fruit rather dominated wine characters keen rather soft easy fruit nose palate quite r,"(255, 0, 0)",255,0,0
2093,red,r good level top first opening bright delciously fruity mainly fruits good balance length quaffable later minerality appears,"(255, 0, 0)",255,0,0
2094,red,loral touch good ripe plummy beetrooty quite rich crunchy fruits potentially rather good synthesis last two nice balance qualit,"(255, 0, 0)",255,0,0
2095,red,synthesis last two nice balance quality fruit elegant plumns fruits rather good perfumed feminine chaumes still,"(255, 0, 0)",255,0,0
